campaign_id,timestamp,repetition,scenario,severity,reference_policy_version,reference_policy_sha256,selected_decision,executed_decision,aggregation_mode,expected_decision,correct,confidence,confidence_margin,ce,ch,cc,cr,decision_latency_ms,recovery_success,recovery_attempted,operator_escalation,safety_status,safety_reason,action_execution_mode,recovery_verification_latency_ms,pre_availability,post_availability,availability_gain,cpu,memory,allocated_memory_mb,latency_ms,error_rate,dependency_available
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:39:28.199452+00:00,1,memory,300,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Service,Operator Review,multiplicative,Restart Service,1,0.7713529450417212,0.012456287664081356,0.8740160856205985,0.8805120642154489,0.92,0.5,0.19785668700933456,0,0,1,operator_escalation,confidence margin 0.012 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,17.40160856205985,300.0,4.0093357824990825,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:39:48.445466+00:00,2,memory,300,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Service,Operator Review,multiplicative,Restart Service,1,0.771352181073902,0.012457172695690133,0.8740141007217092,0.8805105755412819,0.92,0.5,0.18816720694303513,0,0,1,operator_escalation,confidence margin 0.012 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,17.401410072170922,300.0,4.045632340374492,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:40:08.737610+00:00,3,memory,300,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Service,Operator Review,multiplicative,Restart Service,1,0.7733198379927263,0.01018393633701764,0.8791331549570864,0.8843498662178149,0.92,0.5,0.35079848021268845,0,0,1,operator_escalation,confidence margin 0.010 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,17.91331549570865,300.0,3.8864487378547583,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:40:29.045354+00:00,4,memory,300,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Service,Operator Review,multiplicative,Restart Service,1,0.773318314108247,0.010185692086410292,0.8791291851593079,0.884346888869481,0.92,0.5,1.719868741929531,0,0,1,operator_escalation,confidence margin 0.010 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,17.912918515930798,300.0,4.10421358111004,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:40:49.311127+00:00,5,memory,300,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Service,Operator Review,multiplicative,Restart Service,1,0.773318314108247,0.010185692086410292,0.8791291851593079,0.884346888869481,0.92,0.5,0.2546161413192749,0,0,1,operator_escalation,confidence margin 0.010 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,17.912918515930798,300.0,4.09879056034518,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:41:14.654128+00:00,1,latency,300,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Do Nothing,multiplicative,Do Nothing,1,0.5946035575013605,0.3048376552306942,1.0,1.0,0.25,0.5,0.28402917087078094,,0,0,autonomous_observation,,prototype_fault_reset,,1.0,1.0,0.0,0.0,2.673460313931608,0.0,46.11487489179239,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:41:39.969561+00:00,2,latency,300,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Do Nothing,multiplicative,Do Nothing,1,0.5824219353311965,0.2568847686755544,0.9594457860684703,0.9594457860684703,0.25,0.5,0.3788750618696213,,0,0,autonomous_observation,,prototype_fault_reset,,1.0,1.0,0.0,0.0,2.673460313931608,0.0,156.7758995041416,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:42:05.316117+00:00,3,latency,300,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Do Nothing,multiplicative,Do Nothing,1,0.5599549973145395,0.1791424327023135,0.886852190814462,0.886852190814462,0.25,0.5,0.26137102395296097,,0,0,autonomous_observation,,prototype_fault_reset,,1.0,1.0,0.0,1.0,2.6736588038205333,0.0,258.40693285975317,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:42:30.647453+00:00,4,latency,300,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Do Nothing,multiplicative,Do Nothing,1,0.5600662660578711,0.1795018610376441,0.8872046789019636,0.8872046789019636,0.25,0.5,0.4087751731276512,,0,0,autonomous_observation,,prototype_fault_reset,,1.0,1.0,0.0,0.0,2.6736588038205333,0.0,257.9134495372509,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:42:55.952059+00:00,5,latency,300,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Do Nothing,multiplicative,Do Nothing,1,0.5602141175272463,0.17997979781937018,0.887673165713948,0.887673165713948,0.25,0.5,0.2449462190270424,,0,0,autonomous_observation,,prototype_fault_reset,,1.0,1.0,0.0,0.0,2.6738572937094585,0.0,257.25756800047265,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:43:19.254034+00:00,1,latency,500,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Do Nothing,multiplicative,Do Nothing,1,0.554695014342706,0.16239107858765517,0.8702690092162515,0.8702690092162515,0.25,0.5,0.23497827351093292,,0,0,autonomous_observation,,prototype_fault_reset,,1.0,1.0,0.0,0.0,2.6738572937094585,0.0,281.623387097248,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:43:42.552183+00:00,2,latency,500,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Operator Review,multiplicative,Do Nothing,1,0.5439879248501719,0.12961669907678092,0.8369962507960348,0.8369962507960348,0.25,0.5,0.33498648554086685,0,0,1,operator_escalation,confidence 0.544 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6738572937094585,0.0,328.20524888555127,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:44:05.864946+00:00,3,latency,500,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Operator Review,multiplicative,Do Nothing,1,0.5296306938604675,0.0880513598598644,0.7933983362694322,0.7933983362694322,0.25,0.5,0.4379134625196457,0,0,1,operator_escalation,confidence 0.530 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6738572937094585,0.0,389.24232922279487,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:44:29.153384+00:00,4,latency,500,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Operator Review,multiplicative,Do Nothing,1,0.5301926758422084,0.08963275854511676,0.7950829520967662,0.7950829520967662,0.25,0.5,0.2387380227446556,0,0,1,operator_escalation,confidence 0.530 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6740557835983836,0.0,386.8838670645274,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:44:52.431056+00:00,5,latency,500,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Operator Review,multiplicative,Do Nothing,1,0.5296842849490626,0.08820201318619225,0.7935589056329004,0.7935589056329004,0.25,0.5,0.24135783314704895,0,0,1,operator_escalation,confidence 0.530 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,1.0,2.6740557835983836,0.0,389.01753211393947,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:45:18.941697+00:00,1,latency,700,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Operator Review,multiplicative,Rollback,0,0.5241945377636209,0.07292991970059154,0.7771949604559774,0.7771949604559774,0.25,0.5,0.36086421459913254,0,0,1,operator_escalation,confidence 0.524 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6740557835983836,0.0,411.92705536163163,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:45:45.418941+00:00,2,latency,700,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Operator Review,multiplicative,Rollback,0,0.5117915452495576,0.039537902297419325,0.7408515736460686,0.7408515736460686,0.25,0.5,1.3714833185076714,0,0,1,operator_escalation,confidence 0.512 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6740557835983836,0.0,462.80779689550394,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:46:11.883271+00:00,3,latency,700,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Operator Review,multiplicative,Rollback,0,0.503220866272157,0.017279500511841017,0.7162461087610277,0.7162461087610277,0.25,0.5,0.28736982494592667,0,0,1,operator_escalation,confidence 0.503 is below the autonomous threshold 0.550; confidence margin 0.017 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6742542734873087,0.0,497.25544773456124,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:46:38.356080+00:00,4,latency,700,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Operator Review,multiplicative,Rollback,0,0.5026094156094699,0.015715146095550248,0.7145065819773213,0.7145065819773213,0.25,0.5,0.2598250284790993,0,0,1,operator_escalation,confidence 0.503 is below the autonomous threshold 0.550; confidence margin 0.016 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,1.0,2.6742542734873087,0.0,499.6907852317502,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:47:04.833820+00:00,5,latency,700,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Operator Review,multiplicative,Rollback,0,0.5038967922918394,0.019012373368260338,0.7181715238423618,0.7181715238423618,0.25,0.5,0.29289163649082184,0,0,1,operator_escalation,confidence 0.504 is below the autonomous threshold 0.550; confidence margin 0.019 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6742542734873087,0.0,494.55986662069336,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:47:32.851624+00:00,1,latency,900,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Operator Review,multiplicative,Rollback,0,0.4987503233117821,0.005911388804551998,0.7035765788759476,0.7035765788759476,0.25,0.5,0.2828408032655716,0,0,1,operator_escalation,confidence 0.499 is below the autonomous threshold 0.550; confidence margin 0.006 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6742542734873087,0.0,514.9927895736733,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:48:00.882131+00:00,2,latency,900,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Operator Review,multiplicative,Rollback,1,0.5104365430870805,0.02357512761099212,0.3971748733303832,0.3636531982190755,0.94,0.5,0.2523539587855339,0,0,1,operator_escalation,confidence 0.510 is below the autonomous threshold 0.550; confidence margin 0.024 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6742542734873087,0.0,561.3930968833821,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:48:28.915000+00:00,3,latency,900,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Operator Review,multiplicative,Rollback,1,0.5198064908771697,0.03957209166408737,0.4107703299057169,0.378155018566098,0.94,0.5,0.2704896032810211,0,0,1,operator_escalation,confidence 0.520 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6742542734873087,0.0,586.7712824906715,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:48:56.953602+00:00,4,latency,900,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Operator Review,multiplicative,Rollback,1,0.5198214494902702,0.039597801183589854,0.41079223422380556,0.3781783831720593,0.94,0.5,0.3502843901515007,0,0,1,operator_escalation,confidence 0.520 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6742542734873087,0.0,586.8121705511038,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:49:25.002645+00:00,5,latency,900,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Operator Review,multiplicative,Rollback,1,0.5197840072519433,0.039533449871163695,0.4107374076991726,0.3781199015457841,0.94,0.5,0.27595367282629013,0,0,1,operator_escalation,confidence 0.520 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6742542734873087,0.0,586.7098277051222,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:49:53.593450+00:00,1,latency,1200,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Operator Review,multiplicative,Rollback,1,0.537486910784619,0.07035642099430123,0.4371047903283208,0.4062451096835421,0.94,0.5,0.3447290509939194,0,0,1,operator_escalation,confidence 0.537 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6742542734873087,0.0,635.9289419461987,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:50:22.256375+00:00,2,latency,1200,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.5586815647389304,0.108374115795692,0.4698454519835717,0.44116848211580983,0.94,0.5,0.3436403349041939,1,1,0,autonomous,,prototype_fault_reset,1049.937104806304,1.0,1.0,0.0,1.0,2.6742542734873087,0.0,697.0448437026672,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:50:50.831119+00:00,3,latency,1200,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Operator Review,multiplicative,Rollback,0,0.518702475916524,0.02360430076143122,0.7609947059776575,0.7609947059776575,0.25,0.5,0.280146487057209,0,0,1,operator_escalation,confidence 0.519 is below the autonomous threshold 0.550; confidence margin 0.024 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6742542734873087,0.0,434.60741163127955,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:51:19.426790+00:00,4,latency,1200,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Operator Review,multiplicative,Rollback,0,0.5187887492791871,0.02384806361720193,0.7612478724275132,0.7612478724275132,0.25,0.5,0.3176592290401459,0,0,1,operator_escalation,confidence 0.519 is below the autonomous threshold 0.550; confidence margin 0.024 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,2.0,2.6742542734873087,0.0,434.25297860148146,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:51:48.007137+00:00,5,latency,1200,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.604270009543901,0.1569956889308044,0.47562070566440556,0.4473287527086993,0.94,0.6666666666666666,0.9653083980083466,1,1,0,autonomous,,prototype_fault_reset,1046.4318860322237,1.0,1.0,0.0,0.0,2.6742542734873087,0.0,707.8253172402237,0.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:52:11.050273+00:00,1,errors,0.1,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Operator Review,multiplicative,Do Nothing,1,0.5107718737008639,0.0395446050260127,0.825,0.825,0.2,0.5,0.27552712708711624,0,0,1,operator_escalation,confidence 0.511 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0.9125,0.9333333333333333,0.02083333333333337,0.0,2.6744527633762334,0.0,161.7595666198452,7.000000000000001,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:52:34.106492+00:00,2,errors,0.1,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,Operator Review,multiplicative,Do Nothing,1,0.5029733718731741,0.01743912521025781,0.8,0.8,0.2,0.5,0.34753698855638504,0,0,1,operator_escalation,confidence 0.503 is below the autonomous threshold 0.550; confidence margin 0.017 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0.9125,0.8333333333333334,-0.07916666666666661,0.0,2.6744527633762334,0.0,42.16133054718375,8.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:52:57.148126+00:00,3,errors,0.1,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Operator Review,multiplicative,Do Nothing,0,0.5021671200176456,0.007115083699190117,0.31875000000000003,0.28,0.95,0.75,0.8854307234287262,0,0,1,operator_escalation,confidence 0.502 is below the autonomous threshold 0.550; confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0.9,0.9,0.0,0.0,2.6744527633762334,0.0,3.637885881139885,9.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:53:20.183489+00:00,4,errors,0.1,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Operator Review,multiplicative,Do Nothing,0,0.5021671200176456,0.007115083699190117,0.31875000000000003,0.28,0.95,0.75,0.32976921647787094,0,0,1,operator_escalation,confidence 0.502 is below the autonomous threshold 0.550; confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0.8875,0.9,0.012500000000000067,0.0,2.6744527633762334,0.0,3.653650218046006,9.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:53:43.227969+00:00,5,errors,0.1,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Operator Review,multiplicative,Do Nothing,0,0.5021671200176456,0.007115083699190117,0.31875000000000003,0.28,0.95,0.75,0.28312113136053085,0,0,1,operator_escalation,confidence 0.502 is below the autonomous threshold 0.550; confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0.8875,0.8666666666666667,-0.02083333333333326,0.0,2.6744527633762334,0.0,3.5880754047509615,9.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:54:07.305714+00:00,1,errors,0.2,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.7171546731910841,0.21124466106635764,0.61875,0.6,0.95,0.75,0.3490922972559929,1,1,0,autonomous,,prototype_fault_reset,1042.68809966743,0.725,1.0,0.275,0.0,2.6744527633762334,0.0,3.4153884087033846,25.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:54:31.389961+00:00,2,errors,0.2,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.6425197933375384,0.21324091304526333,0.4875,0.4600000000000001,0.95,0.8,0.2912767231464386,1,1,0,autonomous,,prototype_fault_reset,1036.8908466771245,0.775,1.0,0.22499999999999998,0.0,2.6744527633762334,0.0,3.3783411671375405,18.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:54:55.467618+00:00,3,errors,0.2,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.6219436539967498,0.18635593652746357,0.45,0.42000000000000004,0.95,0.8333333333333334,0.26824232190847397,1,1,0,autonomous,,prototype_fault_reset,1040.8832989633083,0.8,1.0,0.19999999999999996,0.0,2.6744527633762334,0.0,3.357166566761436,16.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:55:19.561868+00:00,4,errors,0.2,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.5676383776112391,0.09714986955627447,0.37499999999999994,0.33999999999999997,0.95,0.8571428571428571,0.41562411934137344,1,1,0,autonomous,,prototype_fault_reset,1049.1921082139015,0.85,1.0,0.15000000000000002,0.0,2.6744527633762334,0.0,3.5606211788902344,12.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:55:43.644442+00:00,5,errors,0.2,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.6008067481705771,0.1474326775501405,0.41250000000000003,0.38,0.95,0.875,0.27215946465730667,1,1,0,autonomous,,prototype_fault_reset,1038.4598867967725,0.825,1.0,0.17500000000000004,0.0,2.6744527633762334,0.0,3.768706268941363,14.000000000000002,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:56:07.733841+00:00,1,errors,0.3,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.7362708079731919,0.24058225378485965,0.6,0.58,0.95,0.8888888888888888,0.3034239634871483,1,1,0,autonomous,,prototype_fault_reset,1048.5531855374575,0.7,1.0,0.30000000000000004,0.0,2.6744527633762334,0.0,3.4741777987554188,24.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:56:31.807845+00:00,2,errors,0.3,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.7856035834540044,0.2501987523101251,0.675,0.66,0.95,0.9,0.3520362079143524,1,1,0,autonomous,,prototype_fault_reset,1037.9319982603192,0.65,1.0,0.35,0.0,2.6744527633762334,0.0,3.0663097855555854,28.000000000000004,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:56:55.911008+00:00,3,errors,0.3,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.6900253673539163,0.23752569631046377,0.525,0.5,0.95,0.9090909090909091,0.47889724373817444,1,1,0,autonomous,,prototype_fault_reset,1051.5636373311281,0.75,1.0,0.25,0.0,2.6744527633762334,0.0,3.0602090809421214,20.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:57:19.986040+00:00,4,errors,0.3,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.7776713216831019,0.2519142146484141,0.6562500000000001,0.64,0.95,0.9166666666666666,0.276993028819561,1,1,0,autonomous,,prototype_fault_reset,1040.846991352737,0.6625,1.0,0.3375,0.0,2.6744527633762334,0.0,3.1166412362378413,27.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:57:44.067087+00:00,5,errors,0.3,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.7056527334184536,0.2419785483389364,0.5437500000000001,0.52,0.95,0.9230769230769231,0.27601607143878937,1,1,0,autonomous,,prototype_fault_reset,1036.7481196299195,0.7375,1.0,0.26249999999999996,0.0,2.6744527633762334,0.0,3.1178524577685827,21.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:58:08.149924+00:00,1,errors,0.35,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.8255327830180578,0.26217523575666657,0.7312500000000001,0.7200000000000001,0.95,0.9285714285714286,0.2933042123913765,1,1,0,autonomous,,prototype_fault_reset,1042.3365700989962,0.6125,1.0,0.38749999999999996,0.0,2.6744527633762334,0.0,2.9953871884084995,31.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:58:32.227286+00:00,2,errors,0.35,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.8590657148401595,0.269078326076183,0.7875,0.78,0.95,0.9333333333333333,0.3583300858736038,1,1,0,autonomous,,prototype_fault_reset,1042.719442397356,0.575,1.0,0.42500000000000004,0.0,2.6744527633762334,0.0,2.928579527446453,34.0,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:58:56.310155+00:00,3,errors,0.35,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.8051034684680819,0.2602217098938685,0.69375,0.6799999999999999,0.95,0.9375,0.3417413681745529,1,1,0,autonomous,,prototype_fault_reset,1037.510722875595,0.6375,1.0,0.36250000000000004,0.0,2.6744527633762334,0.0,2.949932614475294,28.999999999999996,1.0
0ab6e4b7-ed17-40ee-b57e-3a54441b350b,2026-09-05T09:59:20.394286+00:00,4,errors,0.35,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,Rollback,multiplicative,Rollback,1,0.75904108222906,0.25313107010433356,0.61875,0.6,0.95,0.9411764705882353,0.34419726580381393,1,1,0,autonomous,,prototype_fault_reset,1038.4154422208667,0.6875,1.0,0.3125,0.0,2.6744527633762334,0.0,3.08873317222677,25.0,1.0
